gbifID,species,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
932707592,Dianthus langeanus,ES,Embalse de A Cenza,Or,PRESENT,,d251a33c-5e57-4e2e-b1d0-6beb0adf369d,42.22117,-7.26875,,,,,,,2007-07-05T00:00:00,5,7,2007,7267498,7267498,PRESERVED_SPECIMEN,BIGA,FBIGA,32702,132692,,,CC_BY_NC_4_0,,R. Pino,,,,,
932706380,Dianthus langeanus,ES,Alto de Penagache,Or,PRESENT,,d251a33c-5e57-4e2e-b1d0-6beb0adf369d,42.08666,-8.10668,,,,,,,2004-07-03T00:00:00,3,7,2004,7267498,7267498,PRESERVED_SPECIMEN,BIGA,FBIGA,27819,62277,,,CC_BY_NC_4_0,,R. Pino,,,,,
932704478,Dianthus langeanus,ES,Serra de Santa Eufemia,Or,PRESENT,,d251a33c-5e57-4e2e-b1d0-6beb0adf369d,41.82577,-8.14644,,,,,,,2003-07-19T00:00:00,19,7,2003,7267498,7267498,PRESERVED_SPECIMEN,BIGA,FBIGA,26270,42849,,,CC_BY_NC_4_0,,R. Pino,,,,,
932704430,Dianthus langeanus,ES,Alto de Santa Eufemia,Or,PRESENT,,d251a33c-5e57-4e2e-b1d0-6beb0adf369d,41.85279,-8.14608,,,,,,,2003-07-19T00:00:00,19,7,2003,7267498,7267498,PRESERVED_SPECIMEN,BIGA,FBIGA,26216,42795,,,CC_BY_NC_4_0,,R. Pino,,,,,
895359109,Dianthus langeanus,ES,Galende,Za,PRESENT,,a6deb94a-2c40-47ec-a678-3d502cd42bc2,42.110001,-6.73,,,,,,,,,,,7267498,7267498,PRESERVED_SPECIMEN,SALA,SALA,131289-1,PB-2131,P. Bariego,,CC_BY_NC_4_0,,P. Bariego,,,2023-09-07T09:11:08.804Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895284441,Dianthus langeanus,ES,Filiel;,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.38,-6.39,7071,,,,,,1990-06-16T00:00:00,16,6,1990,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,90029-1,,,,CC_BY_NC_4_0,,Llamas,,,,,
895284287,Dianthus langeanus,ES,Candín []; Puerto de Ancares,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.84,-6.86,7071,,,,,,1983-07-20T00:00:00,20,7,1983,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,90034-1,,,,CC_BY_NC_4_0,,Díaz González,,,2023-09-07T09:10:07.620Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895280749,Dianthus langeanus,ES,Candín; Puerto de Ancares a Peña Cuiña,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.84,-6.86,7071,,1800,0,,,1994-06-27T00:00:00,27,6,1994,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,85129-1,,,,CC_BY_NC_4_0,,G. Mateo,,,,,
895279444,Dianthus langeanus,ES,Incio; alto de la Nevera,Lugo,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.67,-7.35,7071,,1100,0,,,,,,,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,83315-1,,,,CC_BY_NC_4_0,,Romero,,,,,
895271593,Dianthus langeanus,ES,La Baña; Peña Trevinca,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.3,-6.76,7071,,1800,0,,,1982-07-16T00:00:00,16,7,1982,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,72553-1,,,,CC_BY_NC_4_0,,Andrés,,,,,
895166278,Dianthus langeanus,ES,Puebla de Sanabria,Zamora,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.06,-6.63,707,,950,0,,,1989-07-07T00:00:00,7,7,1989,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,141604-1,,,,CC_BY_NC_4_0,,b.Casasecca,,,,,
895156243,Dianthus langeanus,ES,Puerto de Ancares,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.84,-6.86,7071,,,,,,1983-07-20T00:00:00,20,7,1983,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,124184-1,,,,CC_BY_NC_4_0,,A. Penas & al.,,,2023-09-07T09:10:08.519Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895156241,Dianthus langeanus,ES,Villanueva de Omaña,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.82,-6.13,7071,,,,,,1973-07-03T00:00:00,3,7,1973,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,124183-1,,,,CC_BY_NC_4_0,,A. Pérez,,,2023-09-07T09:10:05.929Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
85289044,Dianthus langeanus,ES,Somiedo. Vega Penouta,Asturias,PRESENT,,95cb537c-74c5-4c1e-ae24-32e7ea08f380,43,-6.24,,0,,,,,1978-07-13T00:00:00,13,7,1978,7267498,7267498,PRESERVED_SPECIMEN,FCO,FCO,9327-1,,J.A. Fdez. Prieto,,CC_BY_NC_4_0,,J.A. Fdez. Prieto,,,2023-09-07T07:11:35.429Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
85289036,Dianthus langeanus,ES,Somiedo. El Cornón,Asturias,PRESENT,,95cb537c-74c5-4c1e-ae24-32e7ea08f380,43,-6.24,,0,2000,0,,,1978-07-27T00:00:00,27,7,1978,7267498,7267498,PRESERVED_SPECIMEN,FCO,FCO,9326-1,,J.A. Fdez. Prieto,,CC_BY_NC_4_0,,J.A. Fdez. Prieto,,,2023-09-07T07:11:35.423Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
767272767,Dianthus langeanus,ES,Puebla de Sanabria; Puebla de Sanabria,Za,PRESENT,2,2f390a80-56f3-11da-880b-b8a03c50a862,42.011004,-6.597588,8000,,1,0,0,0,,,,,7267498,7267498,PRESERVED_SPECIMEN,PAMP,vascular,380-1,,,,CC_BY_4_0,,M.Losa,,,2023-09-07T11:02:38.618Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
618523780,Dianthus langeanus,ES,Catoute,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,1970,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13944:Dianthus_langeanus_:2,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523752,Dianthus langeanus,ES,El Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13940:Dianthus_langeanus_:*,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523735,Dianthus langeanus,ES,El Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13939:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523546,Dianthus langeanus,ES,Catoste,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,1970,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13909:Dianthus_langeanus_:2,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523416,Dianthus langeanus,ES,Pico Huevo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-5.57,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13897:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523320,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1700,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13884:Dianthus_langeanus_:2,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523311,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1700,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13883:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523287,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13882:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523265,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13880:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523241,Dianthus langeanus,ES,tonto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13874:Dianthus_langeanus_:1,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523220,Dianthus langeanus,ES,tonto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13873:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523074,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1840,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13847:Dianthus_langeanus_:1,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523067,Dianthus langeanus,ES,en Pico Ferreirua,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,43.04,-6.17,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13844:Dianthus_langeanus_:2,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523037,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1870,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13839:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523026,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1870,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13838:Dianthus_langeanus_:2,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523016,Dianthus langeanus,ES,en Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1860,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13836:Dianthus_langeanus_:1,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618523005,Dianthus langeanus,ES,en Pico Ferreirua,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,43.04,-6.17,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13835:Dianthus_langeanus_:2,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618521457,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13886:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618521452,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13888:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618464865,Dianthus langeanus,ES,Pico Huevo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-5.57,10000,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P06017:Dianthus_langeanus_:+,,LPM1,,CC_BY_NC_4_0,,López Pacheco,,,,,
618339619,Dianthus langeanus,ES,Subida al Catoute,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,2020,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P23016:Dianthus_langeanus_:1,,PGE0 DGT0 PMA2,,CC_BY_NC_4_0,,Puente García,,,,,
618339178,Dianthus langeanus,ES,Macizo del Catoute,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,1710,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22972:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618339103,Dianthus langeanus,ES,Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1840,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22959:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618338944,Dianthus langeanus,ES,Peña Longa,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-6.92,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22962:Dianthus_langeanus_:1,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618338196,Dianthus langeanus,ES,Cueto de Arbás,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1990,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P22960:Dianthus_langeanus_:2,,HCL0 LGF0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
618330263,Dianthus langeanus,ES,Cabeza de Manzaneda,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.16,-7.3,10000,,1550,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P21555:Dianthus_langeanus_:+,,CTM1 HGM1 SOH0,,CC_BY_NC_4_0,,Costa Tenorio,,,,,
618330252,Dianthus langeanus,ES,Cabeza de Manzaneda,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.16,-7.3,10000,,1600,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P21554:Dianthus_langeanus_:1,,CTM1 HGM1 SOH0,,CC_BY_NC_4_0,,Costa Tenorio,,,,,
618330240,Dianthus langeanus,ES,Pradorramisquedo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.07,-7.06,10000,,1350,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P21553:Dianthus_langeanus_:+,,CTM1 HGM1 SOH0,,CC_BY_NC_4_0,,Costa Tenorio,,,,,
618330229,Dianthus langeanus,ES,Embalse de San Agustín,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.07,-7.06,10000,,1300,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P21552:Dianthus_langeanus_:1,,CTM1 HGM1 SOH0,,CC_BY_NC_4_0,,Costa Tenorio,,,,,
618291903,Dianthus langeanus,ES,Sierra del Teleno,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.33,-6.45,10000,,2050,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P16099:Dianthus_langeanus_:1,,FPJ3,,CC_BY_NC_4_0,,Fernández Prieto,,,,,
618291874,Dianthus langeanus,ES,Cueto de Arbas,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1760,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P16090:Dianthus_langeanus_:1,,FPJ3,,CC_BY_NC_4_0,,Fernández Prieto,,,,,
618291074,Dianthus langeanus,ES,El Cornón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.42,10000,,1970,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P16094:Dianthus_langeanus_:2,,FPJ3,,CC_BY_NC_4_0,,Fernández Prieto,,,,,
618281509,Dianthus langeanus,ES,Morredero,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.33,-6.57,10000,,2120,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P14395:Dianthus_langeanus_:+,,PA04 PLM0,,CC_BY_NC_4_0,,Penas Merino,,,,,
618254857,Dianthus langeanus,ES,Cornón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.42,10000,,2190,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12162:Dianthus_langeanus_:+,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
618254828,Dianthus langeanus,ES,Cueto de Arbas (Leitariegos),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-6.54,10000,,1920,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P12160:Dianthus_langeanus_:2,,PGE0,,CC_BY_NC_4_0,,Puente García,,,,,
618222250,Dianthus langeanus,ES,Navasomera,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,40.17,-5.34,10000,,2305,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P08568:Dianthus_langeanus_:2,,LM06 VP00,1983-01-01T00:00:00,CC_BY_NC_4_0,,Luceño,,,,,
618194575,Dianthus langeanus,ES,Sierra Segundera,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.07,-6.94,10000,,1710,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P06280:Dianthus_langeanus_:2,,RMS0,,CC_BY_NC_4_0,,Rivas-Martínez,,,,,
618194480,Dianthus langeanus,ES,Sierra Segundera,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.07,-6.94,10000,,1690,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P06278:Dianthus_langeanus_:1,,RMS0,,CC_BY_NC_4_0,,Rivas-Martínez,,,,,
618191438,Dianthus langeanus,ES,Altos de al Serra Amarela (Lindoso-Gerês),,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,41.72,-8.27,10000,,1350,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,T-P06003:Dianthus_langeanus_:+,,PI00 RBI0 RJ06,,CC_BY_NC_4_0,,Pulgar,,,,,
618122354,Dianthus langeanus,ES,Cabo de Home. Cangas,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.18,-8.87,10000,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,S-P20480:Dianthus_langeanus_:+,,CBS0,1971-01-01T00:00:00,CC_BY_NC_4_0,,Castroviejo,,,,,
617915990,Dianthus langeanus,ES,Castros Negros,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1750,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08628:Dianthus_langeanus_:+,,GGM3,1987-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
617749586,Dianthus langeanus,ES,El Sestil,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.89,-4.34,10000,,1960,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,S-P11071:Dianthus_langeanus_:1,,HCL0,,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617630612,Dianthus langeanus,ES,El Reguilón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.79,-4.71,10000,,1700,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,Q-P08632:Dianthus_langeanus_:+,,GGM3,1988-01-01T00:00:00,CC_BY_NC_4_0,,García González,,,,,
617513532,Dianthus langeanus,ES,El Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13949:Dianthus_langeanus_:2,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513509,Dianthus langeanus,ES,Peña Trevinca II,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13946:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513502,Dianthus langeanus,ES,Peña Trevinca II,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13945:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513484,Dianthus langeanus,ES,El Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,1950,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13942:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513461,Dianthus langeanus,ES,Peña Trevinca II,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13934:Dianthus_langeanus_:*,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513444,Dianthus langeanus,ES,Monte Teleno,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.33,-6.45,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13930:Dianthus_langeanus_:*,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513434,Dianthus langeanus,ES,Monte Teleno,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.33,-6.45,10000,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13929:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513427,Dianthus langeanus,ES,Si Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13928:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513421,Dianthus langeanus,ES,Si Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13927:Dianthus_langeanus_:a,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513378,Dianthus langeanus,ES,Catoute,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,2110,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13920:Dianthus_langeanus_:*,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513363,Dianthus langeanus,ES,El Picón,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.25,-6.81,10000,,1920,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13917:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513334,Dianthus langeanus,ES,Catoste,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.78,-6.43,10000,,1710,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13910:Dianthus_langeanus_:a,,HCL0,1982-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
617513242,Dianthus langeanus,ES,Pico Huevo,,PRESENT,,7b4f2f30-a456-11d9-8049-b8a03c50a862,42.96,-5.57,10000,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,SIVIM,INV,U-P13896:Dianthus_langeanus_:1,,HCL0,1981-01-01T00:00:00,CC_BY_NC_4_0,,Herrero Cembranos,,,,,
